"","State_Name","Region","year","Totalemploymentnumberofjobs","Wageandsalaryemployment","Proprietorsemployment","Farmproprietorsemployment","Nonfarmproprietorsemployment2","Farmemployment","Nonfarmemployment","Privatenonfarmemployment","Forestryfishingandrelatedactivities","Miningquarryingandoilandgasextraction","Utilities","Construction","Manufacturing","Wholesaletrade","Retailtrade","Transportationandwarehousing","Information","Financeandinsurance","Realestateandrentalandleasing","Professionalscientificandtechnicalservices","Managementofcompaniesandenterprises","Administrativeandsupportandwastemanagementandremediationservices","Educationalservices","Healthcareandsocialassistance","Artsentertainmentandrecreation","Accommodationandfoodservices","Otherservicesexceptgovernmentandgovernmententerprises","Governmentandgovernmententerprises","Federalcivilian","Military","Stateandlocal","Stategovernment","Localgovernment","Post","year_effective","State_Acronym","population"
"25","Alaska",8,2003,0.625564839747445,0.499207296572869,0.126357543174577,0.000795787876264239,0.125561755298313,0.00112890838260741,0.624435931364838,0.469147797549097,0.0166945809313186,0.0172852529402511,0.00290709330767072,0.038372089436687,0.020494622262937,0.0107940297402585,0.0670605508209261,0.0341170918579796,0.0121188006427992,0.0153482188848483,0.0191868158306267,0.0312038296520433,0.00366586779434127,0.0243224236367506,0.00733482003781535,0.0587047781201516,0.0134111848294454,0.0463978260802512,0.0297279207419951,0.155288133815741,0.0264198490470594,0.0350640177417514,0.0938042670269303,0.036438139830417,0.0573661271965133,0,NA,"AK",648414
"26","Alaska",8,2004,0.627753357419997,0.500122860185109,0.127630497234887,0.000785698467736309,0.126844798767151,0.00110574166598411,0.626647615754013,0.473990043774629,0.0185003170096134,0.0166740989494696,0.00288190557663897,0.0393986828174722,0.0212654295707781,0.01109533647006,0.0671772189914544,0.0338396386393765,0.0118173296566285,0.0151042188064057,0.019552970941291,0.0316721422872623,0.00365546970510522,0.0242656449553001,0.00719414639473612,0.0609583701155492,0.0134539486656777,0.0463744111053473,0.0291087631164624,0.152657571979384,0.0260933798078527,0.0361466798930965,0.0904175122784345,0.0352790746352873,0.0551384376431473,0,NA,"AK",659286
"27","Alaska",8,2005,0.631868247204421,0.502974753578251,0.128893493626171,0.000809660752144851,0.128083832874026,0.00111853133537048,0.630749715869051,0.478783889550278,0.0187376489251004,0.0173507300441115,0.00290278373361562,0.0408428868304181,0.0216194414540308,0.0110278793185655,0.0679065471567413,0.0335319501129027,0.0118450369295265,0.0154240373283594,0.0210002009158163,0.0312334131998693,0.00358349851412258,0.0238535053812453,0.00733492666572706,0.061289819565602,0.0138287057722814,0.0465225070695379,0.0289483706327049,0.151965826318772,0.0254968168337467,0.036140856980925,0.0903281525041008,0.0353177018829111,0.0550104506211897,0,NA,"AK",666946
"28","Alaska",8,2006,0.638708311244451,0.507774299498595,0.130934011745856,0.000792238139380603,0.130141773606475,0.00110024848142016,0.63760806276303,0.483146799505999,0.0182644209553652,0.019974766845056,0.00288019286186032,0.0397866436053795,0.022367770271671,0.0111949912779764,0.0671270039182469,0.0340455085280363,0.0118243393326245,0.015111757406316,0.0213356394620481,0.0320330755721144,0.00383235944806916,0.024079596980314,0.00764842988766507,0.0620359483608815,0.0140366828470818,0.0469493648767514,0.0286183070685412,0.154461263257032,0.024759292879334,0.0390847354220778,0.0906172349556199,0.0353589949385608,0.055258240017059,0,NA,"AK",675302
"29","Alaska",8,2007,0.646544171688961,0.509339997060121,0.13720417462884,0.000848155225635749,0.136356019403204,0.00113479347346759,0.645409378215493,0.491793326473615,0.0176760252829634,0.0232720858444804,0.00289431133323534,0.0389298838747611,0.0226444215787153,0.0111362634132001,0.0671483169190063,0.0348434514184918,0.0118580038218433,0.0159341466999853,0.0218330148463913,0.033445538732912,0.00391297956783772,0.0249478171394973,0.00764368660884904,0.0627634866970454,0.0146861678671174,0.0471189181243569,0.0291048067029252,0.153616051741879,0.0247655446126709,0.0389754520064677,0.08987505512274,0.0358018521240629,0.054073202998677,0,NA,"AK",680300
"30","Alaska",8,2008,0.645281509335156,0.510728702242329,0.134552807092828,0.000853874071757424,0.13369893302107,0.00135717974267407,0.643924329592482,0.490155719283444,0.0177742543148279,0.0252947465652297,0.00300528761882596,0.0375573673913202,0.0219112523728826,0.0108792575514034,0.065652297241274,0.03473827377792,0.0116545810271218,0.0165916314522405,0.0216130510360678,0.034312064062375,0.00420245688808722,0.0249819988217411,0.0074593973423715,0.0627444705471631,0.0149478874980908,0.0466212333898219,0.0282142103846797,0.153768610309038,0.0246139747328916,0.038831632615953,0.0903230029601938,0.0357957975431119,0.0545272054170818,0,NA,"AK",687455
"31","Alaska",8,2009,0.633149471665987,0.501463023773242,0.131686447892745,0.000852774737263824,0.130833673155481,0.0015638972950157,0.631585574370971,0.477234777756315,0.0165575658718405,0.0242368309975032,0.00299472739109594,0.0353271950722212,0.021950364503967,0.0104064272887916,0.0635488878873078,0.0329377088117671,0.0109258186136687,0.0165203642893425,0.0214853447227409,0.0338605942237389,0.0042867669678564,0.0242039219052934,0.00753332045586247,0.0635989669406706,0.0145415262664635,0.0442655906824344,0.0280528548637492,0.154350796614656,0.0244443013614348,0.0397026735060345,0.0902038217471866,0.0356133610914372,0.0545904606557494,0,NA,"AK",698895
"32","Alaska",8,2010,0.621780381018009,0.493569865906984,0.128210515111025,0.000852962679731422,0.127357552431294,0.00158407354807264,0.620196307469936,0.468660274348653,0.0168127487807816,0.0248437635682692,0.00316814709614528,0.0336479070900947,0.0210047312117112,0.0100968931989882,0.0611289920474186,0.0314377673386724,0.0103924188564978,0.0156278449596769,0.021770856968383,0.0336969279337574,0.00422559672372693,0.0232849007397946,0.00774529329871061,0.06492600653798,0.0140969940418666,0.0439296788994681,0.0268228050567101,0.151536033121283,0.0246336742382861,0.037818880588026,0.089083478294971,0.0354994943850125,0.0535839839099585,0,NA,"AK",713982
"33","Alaska",8,2011,0.623549004705482,0.496110605815195,0.127438398890287,0.00087353896800577,0.126564859922281,0.001706931137165,0.621842073568317,0.47113375944315,0.0158247606074072,0.0253132488589311,0.00303592861622291,0.032503678969584,0.0223230045310508,0.0101765213214111,0.0609774499583996,0.0317256616953855,0.010165446342419,0.0162289973406207,0.0219810645546682,0.0336457861781493,0.00421956699600885,0.0231065592947453,0.00751714199092129,0.0660636340605441,0.0144680756808689,0.044751221362527,0.0271060110832852,0.150708314125167,0.0236243145626283,0.0386046080218842,0.0884793915406542,0.0352834986966134,0.0531958928440408,0,NA,"AK",722349
"34","Alaska",8,2012,0.628456096659871,0.499411611773238,0.129044484886633,0.000882582340143129,0.12816190254649,0.00145865546448461,0.626997441195386,0.477924494738715,0.0155307124970923,0.0296232947004009,0.00302267347190104,0.0328361680874646,0.0225845294946703,0.00987397545189584,0.0600689645735554,0.0325720775577784,0.00984524021291444,0.0157263857911085,0.0214241731777069,0.0338720050355085,0.00455248286148246,0.0235642643094648,0.00747116213516509,0.0680710444575197,0.0144182482450979,0.0449610705929038,0.0279060220850837,0.149072946456671,0.0224682201940313,0.0382424980501088,0.0883622282125313,0.0352759267114571,0.0530863015010741,0,NA,"AK",730810
"35","Alaska",8,2013,0.625255888485493,0.495884093022751,0.129371795462741,0.000932722002749361,0.128439073459992,0.00151025045212615,0.623745638033366,0.478609756163693,0.0163253464492846,0.0286839129857136,0.0030354136106916,0.0326967867184725,0.0231729901060971,0.0102965459460485,0.0598135098274735,0.0317098366923075,0.0097759569212582,0.015883388058447,0.0216952764680204,0.0340335074956685,0.00458633508037949,0.0237559413578155,0.00782781518005059,0.0681958065469493,0.0143189095829052,0.0449536757109972,0.0278488014251125,0.145135881869674,0.0210214932770808,0.0372234709730948,0.0868909176194982,0.0351031552575424,0.0517877623619558,0,NA,"AK",737626
"36","Alaska",8,2014,0.625948512702235,0.496418953295119,0.129529559407116,0.000984974392022521,0.128544585015093,0.00167554183766917,0.624272970864566,0.48191703693654,0.0164732218566632,0.0292466845300682,0.00299155445510972,0.0335366143201167,0.0229745955296272,0.0108632093070583,0.0612325747040667,0.0316087236712682,0.00991486619407794,0.0151232913882576,0.0222311162364753,0.0332055760946986,0.00465081572431571,0.0235457721398772,0.00817962893871044,0.0673092968829495,0.0143418241020249,0.0462680188583251,0.0282196520028491,0.142355933928026,0.0202353898856968,0.0355106332462775,0.086609910796052,0.0353491842756843,0.0512607265203677,0,NA,"AK",737075
"37","Alaska",8,2015,0.625254932762753,0.497821052774129,0.127433879988625,0.00105087821459041,0.126383001774034,0.00168059260864266,0.623574340154111,0.481650257979768,0.0138022561380226,0.0286120553065287,0.00307950652059098,0.0338745717265008,0.022706282247471,0.0110870360088295,0.0620451498449413,0.0320734531370611,0.00983573256774508,0.0150183497420202,0.0226927400024376,0.0333802797827824,0.00494021098817762,0.0230976531289357,0.00819170402069255,0.0680281137006893,0.0136952724022588,0.0473382717386888,0.0281516189753937,0.141924082174343,0.0202578443454356,0.035337134190106,0.0863291036388012,0.0345787684682367,0.0517503351705646,0,NA,"AK",738430
"38","Alaska",8,2016,0.615617277716056,0.486033060633606,0.12958421708245,0.00110695889304111,0.128477258189408,0.00169275830724169,0.613924519408814,0.474520418812915,0.0138046661953338,0.0251126148873851,0.00316062350604316,0.0322337810995522,0.0221512978487022,0.01000033666633,0.0614698851967815,0.0313167020166313,0.0099006834326499,0.0154381712284954,0.023033363633303,0.0315052351614315,0.00496111503888496,0.0231020435646231,0.00796687203312797,0.0695094771571895,0.0143406389926943,0.0475951924048076,0.0279177187489479,0.139404100595899,0.0204922061744605,0.0338309261690738,0.0850809682523651,0.033047166952833,0.052033801299532,0,NA,"AK",742575
"39","Alaska",8,2017,0.614791432462013,0.481827518310137,0.132963914151877,0.00116871777085304,0.131795196381024,0.00206617425770902,0.612725258204304,0.473618153183001,0.0134955862685109,0.0231908154438091,0.00301896264826588,0.0306079896569827,0.021750836388959,0.00987607003129626,0.0618151833442873,0.0325270620243649,0.00962775124395567,0.0153593267321922,0.0235443998040441,0.0316134108339867,0.00465732682126311,0.0230855498709147,0.00810949778874819,0.0706831330813257,0.0147695696122583,0.0479133799290942,0.0279723016587425,0.139107105021303,0.0203850830585857,0.034483922033299,0.0842380999294181,0.0319723934287291,0.052265706500689,0,NA,"AK",740983
"40","Alaska",8,2018,0.617378744108256,0.483228892895154,0.134149851213102,0.00119056669345555,0.132959284519646,0.00217207150459393,0.615206672603662,0.475747464106518,0.0141252525033124,0.0207392102348009,0.00315221877104194,0.0316104281152936,0.0208627468016247,0.0100987749516714,0.0607256890896848,0.0339399748039705,0.00907654379982189,0.0158927756901757,0.0237950433328265,0.0317706183887574,0.00481249592736593,0.0232696735376529,0.00788190447229523,0.0718589130954191,0.0149669302113426,0.0486082451834314,0.0285600251960295,0.139459208497144,0.0202151979843176,0.0350110775646734,0.0842329329481527,0.0319226633940789,0.0523102695540737,0,NA,"AK",736624
"41","Alaska",8,2019,0.619876145544661,0.488799800437021,0.13107634510764,0.00123091099681981,0.12984543411082,0.00195064633050846,0.617925499214153,0.47820551442674,0.015134889033987,0.020868235271666,0.0031706522465148,0.0320323117544503,0.021199477101375,0.0101185518597934,0.0597025911835148,0.0356950557726727,0.00852095752062083,0.0151076263319534,0.0227970714405475,0.031560667009268,0.00472735253263686,0.0235767847187103,0.00800978185748968,0.0728473029690446,0.0146537023430929,0.0501238408239879,0.0283586626554144,0.139719984787412,0.0202602770163154,0.0353447300515401,0.0841149777195568,0.0316588127365891,0.0524561649829676,0,NA,"AK",733603
"42","Alaska",8,2020,0.587805130947768,0.452748020366621,0.135057110581147,0.00123880572579281,0.133818304855354,0.00191278152815145,0.585892349419617,0.448264853389798,NA,0.0186857744718704,0.00334395686554865,0.0317682723844554,NA,0.00964849569692372,0.0571460535578828,0.0327533139417488,0.00812454636244072,0.0160485371723577,0.023590517406039,0.0305335596291223,0.00464688579520959,0.0219819800153896,0.00671520020082842,0.0712899951430084,0.0119323732134184,0.0393607325871393,0.0268553435093674,0.137627496029819,0.0210624259854509,0.0362377961264128,0.080327273917955,0.0308528113249764,0.0494744625929786,0,NA,"AK",732964
