"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
2011,0.926,950.896635897219,"PA",2007,"Pennsylvania",1059.32857688847,1,159.001494524215,159.293666632382,155.292102511398
2012,0.926,974.302897181224,"PA",2007,"Pennsylvania",1061.24071868605,1,159.288500284459,163.214670284442,159.213106163458
2013,0.926,999.668579544797,"PA",2007,"Pennsylvania",1066.73091654491,1,160.112559678152,167.463915047532,163.462350926548
2014,0.926,996.955492896445,"PA",2007,"Pennsylvania",1053.06671556259,1,158.061611157486,167.009420306682,163.007856185698
2015,0.926,1048.88408018607,"PA",2007,"Pennsylvania",1108.40122964275,1,166.367127150795,175.708467879396,171.706903758412
2016,0.926,1038.33089511306,"PA",2007,"Pennsylvania",1138.30871539497,1,170.856135599932,173.940604284691,169.939040163707
2017,0.926,1034.4546864807,"PA",2007,"Pennsylvania",1149.55810855916,1,172.544629958171,173.291264006926,169.289699885942
2018,0.926,1091.027073606,"PA",2007,"Pennsylvania",1188.36262248951,1,178.369051052648,182.768238301646,178.766674180663
2019,0.926,1136.6065590846,"PA",2007,"Pennsylvania",1227.64567045203,1,184.265298422707,190.403687929936,186.402123808953
2020,0.926,1098.41095210033,"PA",2007,"Pennsylvania",1135.25769624684,1,170.398188353952,184.005181450804,180.00361732982
2021,0.926,1181.96710719648,"PA",2007,"Pennsylvania",1292.82948457933,1,194.049159720466,198.002461294382,194.000897173398
2022,0.926,1240.64662160762,"PA",2007,"Pennsylvania",1282.092239233,1,192.437536948847,207.832420360267,203.830856239283
