"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
1994,0.961,865.513749104077,"DE",2017,"Delaware",1227.78050217206,0,122.808936364749,140.568290930259,128.324605393586
1995,0.961,864.348821823347,"DE",2017,"Delaware",1280.03206472699,0,128.035407064858,140.379094817454,128.13540928078
1996,0.961,870.684876360622,"DE",2017,"Delaware",1330.49999876841,0,133.083470044509,141.408134920476,129.164449383803
1997,0.961,897.871717013067,"DE",2017,"Delaware",1331.40120323449,0,133.173613161891,145.823556085378,133.579870548705
1998,0.961,932.73132979771,"DE",2017,"Delaware",1464.51072624849,0,146.487913977427,151.485113971316,139.241428434643
1999,0.961,939.822639769101,"DE",2017,"Delaware",1432.42723703667,0,143.278757961345,152.636815286479,140.393129749806
2000,0.961,956.089356859916,"DE",2017,"Delaware",1397.06378578374,0,139.741523230157,155.278696623279,143.035011086606
2001,0.961,967.545660144789,"DE",2017,"Delaware",1381.80640705164,0,138.215401541069,157.139317525952,144.895631989278
2002,0.961,915.266631772573,"DE",2017,"Delaware",1325.21520330189,0,132.554857553107,148.64866827008,136.404982733407
2003,0.961,918.743492412423,"DE",2017,"Delaware",1267.78462968324,0,126.810355462997,149.213346021823,136.969660485149
2004,0.961,954.508326673758,"DE",2017,"Delaware",1374.8770589145,0,137.522292412102,155.021921140039,142.778235603366
2005,0.961,988.729946974208,"DE",2017,"Delaware",1418.50192534076,0,141.885876485465,160.579862517028,148.336176980355
2006,0.961,1030.54259166201,"DE",2017,"Delaware",1480.8031324706,0,148.117564452752,167.370663944646,155.126978407972
2007,0.961,1047.15098078352,"DE",2017,"Delaware",1440.48707631669,0,144.084944643329,170.068036316064,157.82435077939
2008,0.961,1020.23259515818,"DE",2017,"Delaware",1377.96585705726,0,137.831249928439,165.696214995059,153.452529458386
2009,0.961,953.818443983527,"DE",2017,"Delaware",1354.05283084583,0,135.439345749237,154.909877130561,142.666191593887
2010,0.961,905.014349377438,"DE",2017,"Delaware",1335.86645772338,0,133.62025093909,146.983592682419,134.739907145746
2011,0.961,926.930951044699,"DE",2017,"Delaware",1430.12239178814,0,143.048215455615,150.543073098016,138.299387561343
2012,0.961,957.310658192097,"DE",2017,"Delaware",1435.70112196512,0,143.606228812309,155.477048458999,143.233362922326
2013,0.961,977.848757784045,"DE",2017,"Delaware",1410.65563792091,0,141.101050361627,158.812646029325,146.568960492652
2014,0.961,974.255640393904,"DE",2017,"Delaware",1311.55375100956,0,131.188368655254,158.229086991509,145.985401454836
2015,0.961,1029.06012995697,"DE",2017,"Delaware",1394.25583566362,0,139.46065758112,167.129896991535,154.886211454862
2016,0.961,1009.69453596704,"DE",2017,"Delaware",1405.34940639076,0,140.570293724614,163.984726330952,151.741040794279
2017,0.961,1003.56571318575,"DE",2017,"Delaware",1423.63801447983,1,142.399614603254,162.989342786009,150.745657249335
2018,0.961,1064.67518106691,"DE",2017,"Delaware",1633.02398924336,1,163.343479410452,172.914145793014,160.67046025634
2019,0.961,1117.37552109431,"DE",2017,"Delaware",1724.61104578092,1,172.504489035753,181.473220373588,169.229534836915
2020,0.961,1081.00232404805,"DE",2017,"Delaware",1679.18989664029,1,167.961231503518,175.56584091283,163.322155376156
2021,0.961,1151.40831113628,"DE",2017,"Delaware",1858.62741589772,1,185.90949737429,187.000493784022,174.756808247349
2022,0.961,1220.23711879016,"DE",2017,"Delaware",1948.05108413308,1,194.854113746997,198.17899657348,185.935311036807
