"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
2008,0.918,1087.8139645085,"LA",2016,"Louisiana",1078.61028549806,0,154.646493627767,172.729555274803,156.541204725455
2009,0.918,939.435661287468,"LA",2016,"Louisiana",995.137020627081,0,142.678456703292,149.169167962272,132.980817412924
2010,0.918,873.807293618586,"LA",2016,"Louisiana",844.169951576796,0,121.033449052445,138.748306371312,122.559955821964
2011,0.918,917.254361348558,"LA",2016,"Louisiana",842.130680409407,0,120.741067142285,145.647089556526,129.458739007178
2012,0.918,974.708685469742,"LA",2016,"Louisiana",823.737135997369,0,118.103880025721,154.770028016459,138.58167746711
2013,0.918,932.632159512014,"LA",2016,"Louisiana",832.48232922753,0,119.357728136874,148.088867585253,131.900517035905
2014,0.918,890.923293573625,"LA",2016,"Louisiana",837.748666124094,0,120.112792821743,141.466086393242,125.277735843894
2015,0.918,886.383407781337,"LA",2016,"Louisiana",853.682851162501,0,122.397367591831,140.745216392042,124.556865842694
2016,0.918,853.793664124825,"LA",2016,"Louisiana",813.158182565052,1,116.587115280794,135.570423539615,119.382072990266
2017,0.918,856.698839396967,"LA",2016,"Louisiana",922.640541182777,1,132.284223960331,136.031724505703,119.843373956355
2018,0.918,912.342110481096,"LA",2016,"Louisiana",939.102104593997,1,134.644411968366,144.867093219451,128.678742670103
2019,0.918,956.258645720849,"LA",2016,"Louisiana",955.150701851144,1,136.945390669228,151.840421241215,135.652070691867
2020,0.918,924.337702149848,"LA",2016,"Louisiana",917.405961021212,1,131.533712419245,146.77182443435,130.583473885002
2021,0.918,985.458240069954,"LA",2016,"Louisiana",930.736278419678,1,133.444955870504,156.476906072888,140.28855552354
2022,0.918,1046.97608247498,"LA",2016,"Louisiana",1001.2676092631,1,143.557434077402,166.245074074745,150.056723525397
