"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
1992,0.931,868.551386007918,"AZ",2007,"Arizona",850.72670966293,0,116.935950128371,120.73705088921,116.935950156978
1993,0.931,885.497518419607,"AZ",2007,"Arizona",872.888815549703,0,119.982224424546,123.092727345809,119.291626613577
1994,0.931,880.497970854507,"AZ",2007,"Arizona",870.976575156758,0,119.719378971731,122.39774183486,118.596641102628
1995,0.931,893.038862974721,"AZ",2007,"Arizona",884.559534457915,0,121.586413629741,124.141047244887,120.339946512655
1996,0.931,883.774078448244,"AZ",2007,"Arizona",857.219633745647,0,117.828429743857,122.853152505588,119.052051773356
1997,0.931,907.55416344763,"AZ",2007,"Arizona",821.048735398687,0,112.856588238053,126.158814529705,122.357713797473
1998,0.931,915.029228501012,"AZ",2007,"Arizona",844.045044795901,0,116.017527301404,127.197920936406,123.396820204174
1999,0.931,908.232416883145,"AZ",2007,"Arizona",878.986272886463,0,120.820345479101,126.253098323247,122.451997591016
2000,0.931,934.401356233083,"AZ",2007,"Arizona",852.701310213637,0,117.207367246111,129.890834228007,126.089733495776
2001,0.931,941.26382375126,"AZ",2007,"Arizona",837.23392037152,0,115.081309715943,130.844783646908,127.043682914676
2002,0.931,886.41286712405,"AZ",2007,"Arizona",837.572719514176,0,115.127879077407,123.219969676994,119.418868944763
2003,0.931,897.689632808205,"AZ",2007,"Arizona",818.847803252515,0,112.554060894363,124.78754927471,120.986448542478
2004,0.931,931.64619469387,"AZ",2007,"Arizona",853.365664596806,0,117.298685539207,129.50784010201,125.706739369778
2005,0.931,976.780032129224,"AZ",2007,"Arizona",903.790286593038,0,124.229761072653,135.781880435195,131.980779702964
2006,0.931,1028.99790765128,"AZ",2007,"Arizona",1025.57270109207,0,140.969264119423,143.040670641278,139.239569909046
2007,0.931,1091.18094015185,"AZ",2007,"Arizona",1049.31211580281,1,144.232346121153,151.684714137627,147.883613405395
2008,0.931,1229.39059833159,"AZ",2007,"Arizona",914.726801757398,1,125.733030897512,170.897194598598,167.096093866366
2009,0.931,1044.1953857904,"AZ",2007,"Arizona",774.683759569773,1,106.483528077075,145.153267225694,141.352166493462
2010,0.931,987.060180329448,"AZ",2007,"Arizona",737.69429904117,1,101.399171770263,137.210920554634,133.409819822402
2011,0.931,1028.18837510711,"AZ",2007,"Arizona",803.845361913722,1,110.49191248375,142.92813778075,139.127037048518
2012,0.931,1102.85116455458,"AZ",2007,"Arizona",820.343759112313,1,112.759686294187,153.306988306201,149.505887573969
2013,0.931,1062.23930205735,"AZ",2007,"Arizona",828.783960869339,1,113.91982738359,147.661546265552,143.86044553332
2014,0.931,1004.28253756565,"AZ",2007,"Arizona",806.134813747971,1,110.806607229396,139.604994935906,135.803894203674
2015,0.931,996.147821420823,"AZ",2007,"Arizona",804.59187028852,1,110.594523187158,138.474190641571,134.67308990934
2016,0.931,978.770820905079,"AZ",2007,"Arizona",866.884109672612,1,119.156852446678,136.05861934738,132.257518615148
2017,0.931,983.605811787293,"AZ",2007,"Arizona",864.241595156998,1,118.793627756421,136.730729886375,132.929629154143
2018,0.931,1051.25539170949,"AZ",2007,"Arizona",885.890610069277,1,121.769375548698,146.134676394643,142.333575662411
2019,0.931,1093.93344515784,"AZ",2007,"Arizona",946.762023445362,1,130.136406321259,152.067338979788,148.266238247556
2020,0.931,1048.22320553745,"AZ",2007,"Arizona",920.29252546272,1,126.498062936874,145.713173162874,141.912072430642
2021,0.931,1102.56178244218,"AZ",2007,"Arizona",1005.82566086168,1,138.25495071497,153.266761391139,149.465660658908
2022,0.931,1203.90714454104,"AZ",2007,"Arizona",1075.95311101401,1,147.894262518043,167.354747822611,163.55364709038
