"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
2000,0.919,1139.58264153701,"CT",2016,"Connecticut",1658.63699046682,0,259.78214939339,169.686875950372,225.56924756402
2001,0.919,1162.26978540718,"CT",2016,"Connecticut",1563.90847551741,0,244.945402495882,173.065051808135,228.947423421784
2002,0.919,1086.55177916444,"CT",2016,"Connecticut",1427.6630924928,0,223.606122924468,161.79043997727,217.672811590919
2003,0.919,1091.50834284401,"CT",2016,"Connecticut",1429.3723644782,0,223.873835722879,162.528485447234,218.410857060883
2004,0.919,1151.93918832778,"CT",2016,"Connecticut",1500.8002049852,0,235.061140745067,171.526798520299,227.409170133948
2005,0.919,1284.86964729381,"CT",2016,"Connecticut",1607.47660318007,0,251.769211390959,191.320496211386,247.202867825035
2006,0.919,1330.86432363873,"CT",2016,"Connecticut",1621.29188820324,0,253.933014838265,198.169225434562,254.051597048211
2007,0.919,1376.45609533584,"CT",2016,"Connecticut",1692.41148759446,0,265.072041943073,204.957961087723,260.840332701372
2008,0.919,1343.79516498232,"CT",2016,"Connecticut",1747.76578391223,0,273.741846221068,200.094661985652,255.977033599301
2009,0.919,1268.2413056506,"CT",2016,"Connecticut",1533.22485118327,0,240.139614414151,188.844492064933,244.726863678582
2010,0.919,1236.50195491244,"CT",2016,"Connecticut",1516.58659767106,0,237.533666708658,184.118418610368,240.000790224017
2011,0.919,1266.37772874775,"CT",2016,"Connecticut",1592.96183650433,0,249.495852418116,188.567000524424,244.449372138072
2012,0.919,1297.34265067914,"CT",2016,"Connecticut",1799.71472896598,0,281.878291195072,193.177759476927,249.060131090576
2013,0.919,1343.45552440186,"CT",2016,"Connecticut",1841.42748347084,0,288.411504360264,200.044088602957,255.926460216606
2014,0.919,1348.12044481545,"CT",2016,"Connecticut",1798.61698517871,0,281.706358311518,200.738707617574,256.621079231223
2015,0.919,1414.31441246204,"CT",2016,"Connecticut",1826.40370163137,0,286.058421461048,210.595164856655,266.477536470304
2016,0.919,1425.58894566277,"CT",2016,"Connecticut",1733.49637720652,1,271.506916477016,212.273972734994,268.156344348643
2017,0.919,1418.72759091089,"CT",2016,"Connecticut",1801.64271252169,1,282.180259446701,211.252298825446,267.134670439095
2018,0.919,1491.50694223249,"CT",2016,"Connecticut",2012.09576062531,1,315.142230931107,222.089337149231,277.97170876288
2019,0.919,1537.25670019157,"CT",2016,"Connecticut",1871.94403000329,1,293.191124069596,228.901597375564,284.783968989213
2020,0.919,1471.77740302543,"CT",2016,"Connecticut",1764.54720957161,1,276.370218102761,219.151556465356,275.033928079005
2021,0.919,1605.93812895136,"CT",2016,"Connecticut",1992.80495952983,1,312.120830949732,239.128444167769,295.010815781418
2022,0.919,1679.6175751073,"CT",2016,"Connecticut",1798.11454697875,1,281.627664494684,250.099508998217,305.981880611866
