"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
2012,0.919,1680.83036038972,"ND",2016,"North Dakota",2437.88225284486,0,334.50603379405,208.625138304073,203.633574004288
2013,0.919,1648.91519423122,"ND",2016,"North Dakota",3011.3807751706,0,413.19675639399,204.663818880813,199.672254581029
2014,0.919,1616.831853983,"ND",2016,"North Dakota",3356.48190690291,0,460.548678620301,200.681625642116,195.690061342332
2015,0.919,1603.75159528144,"ND",2016,"North Dakota",3099.43459089244,0,425.278772505791,199.058100243614,194.06653594383
2016,0.919,1601.54845033332,"ND",2016,"North Dakota",1987.09609651981,1,272.652886840134,198.784645271395,193.793080971611
2017,0.919,1599.11130856541,"ND",2016,"North Dakota",1835.32741134147,1,251.828443463551,198.48214654792,193.490582248135
2018,0.919,1672.46440672903,"ND",2016,"North Dakota",2147.1098210442,1,294.608646303417,207.586753776616,202.595189476832
2019,0.919,1717.00706484829,"ND",2016,"North Dakota",2470.26209765223,1,338.948928215526,213.115401062834,208.12383676305
2020,0.919,1616.44838863206,"ND",2016,"North Dakota",2108.81888106715,1,289.354680306075,200.634029814626,195.642465514841
2021,0.919,1767.97997389334,"ND",2016,"North Dakota",1780.37942773735,1,244.288935745758,219.44217290721,214.450608607425
2022,0.919,1838.60889935973,"ND",2016,"North Dakota",2246.77649691119,1,308.284083009516,228.208655052545,223.21709075276
