"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_NCI_cap","Post","real_NCI_cap_76","syn_state_76","syn_state_76_shift"
2007,0.912,1182.50363863272,"MN",2007,"Minnesota",1536.07945517791,1,171.338856412308,190.322194562959,190.165103678677
2008,0.912,1148.96967755358,"MN",2007,"Minnesota",1529.64783869467,1,170.621454842093,184.924953610405,184.767862726123
2009,0.912,1080.34250631604,"MN",2007,"Minnesota",1445.90022552327,1,161.279997784205,173.87951289474,173.722422010458
2010,0.912,1040.74369081427,"MN",2007,"Minnesota",1423.65988682948,1,158.799244470845,167.506142680756,167.349051796474
2011,0.912,1070.70322369261,"MN",2007,"Minnesota",1492.45937425182,1,166.473343266295,172.328084752815,172.170993868533
2012,0.912,1095.92833591257,"MN",2007,"Minnesota",1578.9615276532,1,176.122049907761,176.388028890789,176.230938006507
2013,0.912,1125.69719590772,"MN",2007,"Minnesota",1635.38597076776,1,182.415799573094,181.17928244707,181.022191562787
2014,0.912,1129.26008504201,"MN",2007,"Minnesota",1698.12953695475,1,189.414402960093,181.752724132042,181.59563324776
2015,0.912,1183.75232220322,"MN",2007,"Minnesota",1769.74895201347,1,197.403044844284,190.523168318715,190.366077434433
2016,0.912,1178.0106726104,"MN",2007,"Minnesota",1785.15823290756,1,199.121841718775,189.599058391933,189.441967507651
2017,0.912,1175.05942242399,"MN",2007,"Minnesota",1784.97785697075,1,199.101722052027,189.124059082137,188.966968197855
2018,0.912,1236.91720227421,"MN",2007,"Minnesota",1799.23855465889,1,200.692402550546,199.079976364132,198.92288547985
2019,0.912,1285.79771698161,"MN",2007,"Minnesota",1835.34133697405,1,204.719413923122,206.947222202999,206.790131318717
2020,0.912,1240.81059724582,"MN",2007,"Minnesota",1704.13455955924,1,190.08422098436,199.706612470008,199.549521585726
2021,0.912,1347.79385951359,"MN",2007,"Minnesota",1895.5770564068,1,211.438284648195,216.92540875198,216.768317867697
2022,0.912,1408.10696807026,"MN",2007,"Minnesota",1804.8016334573,1,201.312924852461,226.632713496253,226.475622611971
